ID Pocket_Score drug_score tSASA pSASA aSASA volume nb_asph apol_asph_proportion mean_asph_radius as_density mean_asph_solv_acc mean_loc_hyd_dens flex hydrophobicity_score volume_score charge_score polarity_score n_abpa COM_minus_asphr_max ala cys asp glu phe gly his ile lys leu met asn pro gln arg ser thr val trp tyr
113 0.1571 0.0931 169.138 68.905 100.233 566.6240 60 0.5333 4.0791 4.3921 0.5278 30.5000 0.4093 39.2500 4.2500 0 8 8 10.957 1 1 1 1 0 0 0 2 0 2 1 0 0 1 0 2 0 1 2 1
114 0.1247 0.0010 124.022 58.810 65.212 357.8773 29 0.1724 4.0992 3.2048 0.4981 4.0000 0.5027 25.0833 5.8333 7 8 9 8.635 1 6 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 1 1
115 -0.1397 0.8966 333.618 111.830 221.788 1190.2054 113 0.6195 3.9683 7.6575 0.4270 42.7143 0.4796 25.0968 4.1935 0 16 12 19.207 1 0 1 4 1 0 1 2 1 5 1 4 2 1 1 1 2 1 1 1
116 0.0441 0.0991 289.575 99.978 189.598 984.6353 106 0.3113 3.9975 6.5325 0.4713 20.9697 0.4688 35.0870 4.0000 5 10 15 20.766 4 0 0 0 0 0 1 1 4 1 2 2 0 2 1 0 2 0 1 2
117 -0.1665 0.5331 341.178 157.539 183.639 1111.8579 139 0.4388 4.0893 6.9788 0.4647 58.0328 0.3451 12.8846 3.7692 -3 11 15 19.049 1 1 1 3 0 0 3 4 0 1 2 2 1 2 2 0 1 0 0 2
118 0.2635 0.8368 189.577 80.891 108.687 730.4302 77 0.6494 3.9761 5.7557 0.4634 44.4800 0.3600 26.9545 3.7727 -2 9 8 17.788 3 0 1 1 0 1 3 3 0 1 4 2 0 0 0 0 0 0 1 2
119 0.1125 0.9446 159.622 27.991 131.631 584.2642 116 0.7155 3.9622 5.3045 0.4763 72.0241 0.3194 53.7917 4.7083 3 10 10 13.546 2 2 0 0 0 1 0 1 1 1 4 0 2 1 0 2 0 1 3 3
120 0.0573 0.9268 558.853 182.072 376.780 1884.4548 199 0.4322 4.0578 11.5989 0.4786 28.9767 0.3532 22.6190 4.3810 3 27 27 34.162 1 2 4 2 0 1 4 3 4 1 4 3 0 2 0 2 0 1 4 4
121 0.2137 0.6920 201.545 68.706 132.839 678.0469 77 0.6104 3.9703 5.6631 0.5222 38.2553 0.3240 32.0435 3.9565 -3 9 10 14.658 3 0 1 3 1 1 2 1 1 1 2 1 0 4 0 0 0 0 0 2
122 0.2917 0.9272 223.755 80.780 142.975 838.8819 94 0.5957 3.8838 7.0915 0.4753 41.2857 0.2596 23.3182 4.2273 -4 10 13 21.124 0 0 0 5 0 2 0 1 0 3 2 1 1 3 2 1 0 0 1 0
123 0.3996 0.7444 118.772 33.525 85.246 413.4166 79 0.4304 3.8612 4.3874 0.4729 28.6471 0.4262 45.1500 4.7500 2 11 10 9.880 0 0 0 0 1 1 1 0 3 0 3 0 3 0 1 1 1 2 2 1
124 0.3820 0.5323 119.465 28.101 91.364 375.3133 67 0.4179 3.8643 4.2895 0.4662 24.2857 0.4384 43.6316 4.7368 2 11 12 8.925 0 0 0 0 1 1 1 0 3 0 3 0 2 0 1 1 1 2 2 1
125 -0.1613 0.0262 132.686 21.584 111.102 453.1434 38 0.6053 4.1843 3.7038 0.6069 21.6522 0.5324 37.0000 5.5000 2 6 5 9.555 0 2 0 0 0 0 1 0 0 1 1 1 1 1 1 0 0 0 2 1
126 -0.1560 0.0005 140.953 50.381 90.572 485.7609 20 0.4000 4.3393 3.3409 0.4659 7.0000 0.4353 26.4000 3.3000 -1 4 2 6.658 0 0 0 1 0 1 0 2 0 0 1 0 2 0 0 1 1 0 0 1
127 0.1525 0.0002 42.188 30.111 12.076 146.8056 15 0.2667 3.8275 1.4625 0.5748 3.0000 0.2671 -2.0000 3.8000 0 4 1 3.087 1 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0
128 0.1012 0.9852 478.456 164.730 313.726 1593.8738 152 0.4145 3.9619 11.1185 0.4865 36.1270 0.2587 22.8571 3.8571 -3 26 27 30.049 3 0 1 2 0 3 4 2 2 1 2 1 2 2 1 5 4 1 3 3
129 0.2557 0.9850 307.334 124.665 182.669 1171.4912 135 0.5556 3.8766 8.0287 0.4517 47.5733 0.5409 16.8158 4.0000 1 21 23 26.008 4 3 0 4 0 2 2 2 4 1 2 0 1 4 3 3 1 1 1 0
130 0.0482 0.4658 378.585 127.339 251.246 1467.5504 183 0.5683 4.0468 8.9915 0.4763 51.2692 0.3649 33.7143 3.9714 1 12 24 22.496 2 2 1 3 2 1 0 4 0 1 7 2 2 3 1 1 2 0 0 1
131 0.0137 0.3146 196.868 96.002 100.866 773.2111 63 0.6349 3.9154 5.8533 0.5504 32.1000 0.5157 27.5833 4.6667 -1 16 9 12.174 0 3 0 2 2 0 2 0 0 3 2 0 0 0 1 1 4 1 3 0
132 0.2462 0.0128 74.195 37.966 36.229 192.4649 24 0.4167 3.8541 2.1563 0.5007 9.0000 0.1705 17.2000 4.2000 3 9 3 5.218 1 0 2 0 0 1 0 0 3 0 0 0 0 0 0 0 1 1 1 0
133 0.2526 0.2952 71.390 8.594 62.797 184.8522 30 0.4333 3.7999 1.3919 0.6809 12.0000 0.0058 36.5000 3.0000 0 4 2 4.619 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2 2 0 0 0
134 -0.0370 0.1282 166.556 39.755 126.801 497.1843 32 0.8125 4.2315 4.0282 0.4764 24.6923 0.6216 21.1538 3.8462 -2 5 3 9.260 1 1 0 2 0 1 1 1 0 1 2 0 0 0 1 0 0 0 0 2
135 0.5617 0.9093 82.150 32.321 49.829 300.8765 53 0.4906 3.6515 4.7338 0.4045 23.3846 0.1224 29.0455 3.8182 2 8 11 11.891 1 1 0 2 1 0 0 5 3 2 1 0 1 2 1 0 0 0 2 0
136 0.0502 0.0048 105.304 26.809 78.496 456.3375 34 0.3824 4.0301 3.9463 0.6745 11.0769 0.4737 47.0909 4.0000 1 4 4 10.875 2 0 0 0 0 0 0 1 0 0 2 1 0 1 0 0 2 0 1 1
137 0.2646 0.0015 80.600 33.503 47.098 252.7134 23 0.1304 3.8005 3.0486 0.5045 2.0000 0.0980 20.3846 4.4615 -3 9 9 5.581 0 0 3 3 0 1 0 0 0 2 0 0 0 2 0 0 0 0 2 0
138 0.1736 0.9708 220.118 26.897 193.220 797.6638 152 0.8224 3.9864 6.4492 0.4644 71.8240 0.4343 67.2581 4.6452 1 7 8 15.790 1 1 0 0 0 0 0 3 0 2 6 0 3 4 0 2 0 1 3 5
139 0.4724 0.2636 72.850 28.168 44.682 291.0658 57 0.3684 3.8770 3.3781 0.4497 19.3333 0.4409 30.1579 5.1053 4 15 16 8.845 0 2 0 1 0 1 1 0 4 0 1 0 1 2 0 1 1 1 3 0
140 0.4544 0.1169 74.695 33.636 41.059 293.7344 58 0.2586 3.8869 3.2325 0.4781 13.4667 0.2058 31.1111 5.2222 4 14 14 8.994 0 2 0 1 0 1 1 0 4 0 1 0 1 2 0 1 0 1 3 0
141 0.3170 0.9528 213.019 48.703 164.317 811.9046 75 0.7467 4.0745 7.1285 0.5614 37.2500 0.4972 48.7647 5.0000 4 7 10 16.665 1 3 0 0 0 0 0 0 1 1 4 0 1 0 1 1 0 1 1 2
142 0.1806 0.0911 92.475 45.377 47.098 305.2003 21 0.7619 4.0582 3.3036 0.5743 15.0000 0.5168 25.0000 4.4286 -2 4 2 6.932 0 0 1 1 0 1 1 0 0 1 0 0 0 2 0 0 0 0 0 0
143 0.1173 0.0121 192.864 56.402 136.462 691.8493 51 0.1765 3.9643 5.5947 0.4817 4.8889 0.4263 15.8000 4.4667 3 10 5 12.814 1 1 1 1 0 0 1 1 1 1 2 3 0 0 0 1 0 1 0 0
144 0.1347 0.5492 224.506 79.531 144.974 836.2629 86 0.6512 4.0531 5.6617 0.4760 47.0000 0.5590 20.6818 3.6818 -2 10 11 14.985 1 1 1 2 1 1 2 3 0 1 1 1 1 2 0 2 0 0 0 2
145 -0.0152 0.6723 279.827 102.563 177.264 945.3420 99 0.6061 4.0523 6.2260 0.4892 49.7667 0.4282 23.9231 4.4615 -1 15 12 14.026 1 0 1 4 0 0 1 0 0 4 1 4 2 1 1 1 2 1 1 1
146 0.2252 0.2113 140.125 49.553 90.572 468.4051 61 0.3607 3.8938 4.4129 0.4556 18.9091 0.4974 36.0000 4.0667 -1 8 6 10.500 0 0 0 1 0 0 1 1 0 3 1 1 0 1 0 2 2 0 1 1
147 0.2111 0.2768 180.250 102.961 77.288 601.4247 80 0.3000 3.9960 4.8042 0.4974 19.8333 0.2287 22.1333 4.2667 3 9 13 12.894 1 2 0 1 0 1 0 2 1 0 2 1 0 1 0 1 1 1 0 0
148 0.1023 0.7960 132.740 34.685 98.055 464.8701 50 0.6000 3.9334 3.9395 0.5378 27.3333 0.2215 56.3077 4.6923 1 3 8 10.444 1 1 0 0 1 0 0 0 0 0 2 0 1 3 1 1 0 0 1 1
149 -0.3246 0.0004 1036.117 488.744 547.373 3731.3977 395 0.5316 4.0203 12.5716 0.4566 47.0381 0.4482 13.0213 4.2979 2 28 35 32.910 0 3 3 3 0 2 2 4 1 5 2 3 1 1 6 1 4 1 5 0
150 -0.1104 0.0001 102.292 71.943 30.349 252.6008 22 0.0909 4.1064 2.3750 0.5590 1.0000 0.8722 3.8000 4.1000 -2 6 7 6.236 1 2 0 4 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0
151 0.1644 0.4803 231.479 104.440 127.038 830.2648 76 0.4868 3.9889 6.1371 0.4878 32.3243 0.1796 17.5263 3.2632 0 10 11 16.035 0 0 3 0 0 1 1 5 1 0 0 0 1 2 0 2 1 1 0 1
152 0.1133 0.7210 283.862 117.209 166.653 1027.3270 103 0.4466 3.9650 7.4352 0.4920 36.5652 0.2443 21.0000 3.4348 0 12 14 20.780 0 0 2 0 0 1 1 5 1 0 1 0 1 2 1 3 2 1 1 1
153 0.1615 0.0679 70.715 8.572 62.143 169.4303 26 0.8462 3.8233 1.9151 0.5063 21.0000 0.3996 44.1250 3.3750 -1 1 0 4.869 1 0 0 0 1 0 1 2 0 0 2 0 0 1 0 0 0 0 0 0
154 0.0770 0.9707 227.803 53.905 173.898 924.0464 151 0.7616 4.0215 6.4412 0.4699 87.6870 0.3038 59.2333 4.7667 3 11 14 16.232 2 2 0 0 0 1 0 1 1 1 5 0 2 4 0 2 1 1 3 4
155 -0.0310 0.5916 189.870 29.018 160.852 698.0692 73 0.7534 3.9073 5.2250 0.4813 46.0364 0.2744 50.0588 4.0588 0 3 8 12.455 3 0 0 0 1 0 1 1 0 1 3 1 1 1 1 0 0 0 1 2
156 -0.0592 0.0095 136.798 69.171 67.627 458.6283 31 0.3871 4.0717 3.6630 0.4982 11.0000 0.2896 31.7143 4.5000 0 8 6 7.125 0 1 1 1 0 0 0 1 0 2 0 0 0 1 1 2 0 1 2 1
157 -0.0907 0.5442 195.566 34.397 161.169 697.2637 71 0.7183 3.9139 5.1206 0.4833 44.0000 0.3003 50.0588 4.0588 0 3 10 12.367 3 0 0 0 1 0 1 1 0 1 3 1 1 1 1 0 0 0 1 2
158 0.0070 0.4499 85.451 11.786 73.665 234.5025 17 0.7647 3.9462 2.4243 0.5571 12.0000 0.9836 38.0000 4.0000 -1 2 4 5.331 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0
159 0.2873 0.3023 168.978 82.028 86.949 550.5250 76 0.5395 3.9584 5.2176 0.4913 35.6098 0.1000 46.0667 4.4000 0 5 8 10.671 1 1 0 1 0 0 1 1 0 1 5 1 0 1 0 0 1 0 0 1
160 0.3759 0.0308 153.374 65.217 88.157 633.1996 81 0.3333 3.9059 5.2671 0.4684 16.4444 0.0904 16.7500 4.4000 1 11 4 11.983 0 3 2 1 0 1 1 2 0 1 1 0 0 1 2 0 1 1 1 2
161 0.2204 0.0044 131.657 57.992 73.665 434.5829 30 0.1667 4.0409 5.0571 0.4906 2.8000 0.4875 14.8750 3.6250 -3 10 9 12.105 0 0 0 1 0 1 3 2 0 0 3 1 0 0 0 0 4 0 0 1
162 0.1491 0.0884 348.741 157.539 191.201 1297.5245 131 0.5420 3.8812 8.8316 0.4539 40.5352 0.2824 35.7586 4.3103 -2 13 20 21.125 1 1 1 2 0 1 3 2 0 3 7 2 1 1 0 1 1 0 1 1
163 0.0017 0.5141 135.216 31.360 103.856 436.3266 39 0.8718 3.9951 3.9241 0.5606 32.2353 0.8511 57.8571 4.4286 2 3 4 8.679 3 1 0 0 0 0 0 0 1 1 3 0 0 1 1 0 0 1 0 2
164 -0.0003 0.0612 324.327 179.411 144.915 1198.5587 124 0.4032 4.0590 7.5997 0.4769 27.9200 0.2979 20.7059 3.5882 -1 6 14 19.066 1 1 0 3 0 0 0 3 0 3 1 1 0 0 1 0 1 0 0 2
165 -0.0338 0.0594 380.958 166.001 214.958 1429.7802 151 0.3775 4.1472 8.4431 0.4987 28.4561 0.2223 27.5263 3.7368 -1 6 14 23.376 1 1 0 3 0 0 0 3 0 3 2 1 1 0 1 0 1 0 0 2
166 0.2879 0.2842 108.493 31.205 77.288 311.0342 37 0.4865 3.7339 3.1990 0.3839 17.0000 0.3085 24.4444 4.7778 -1 6 7 7.577 0 1 1 0 0 0 2 1 0 2 0 0 0 0 0 0 0 0 2 0
167 -0.0612 0.1665 313.562 137.248 176.314 1053.2441 94 0.5745 4.0336 6.7344 0.4492 37.9630 0.2877 20.5769 4.0385 2 12 13 14.351 3 2 1 1 0 0 2 4 0 0 5 3 0 0 1 0 1 0 2 1
168 0.2324 0.5947 217.629 79.168 138.461 896.1228 94 0.6702 4.1664 6.1676 0.5954 54.2857 0.4651 21.5789 4.9474 4 16 10 17.363 1 4 1 0 0 1 1 0 1 0 0 0 1 0 0 2 2 2 2 1
169 0.2431 0.0773 197.827 74.174 123.653 596.2710 70 0.3714 3.8925 5.9136 0.4120 17.0000 0.2296 39.0952 4.2381 -2 10 8 15.252 0 0 1 1 1 0 1 2 0 0 3 0 2 0 1 1 2 2 2 2
170 0.0013 0.0296 142.423 51.850 90.572 347.8149 35 0.4286 3.8517 4.3503 0.5694 14.0000 0.3620 23.1000 3.5000 4 6 5 9.103 3 0 0 0 0 0 1 0 5 1 0 0 0 0 0 0 0 0 0 0
171 0.1702 0.0062 181.113 98.995 82.119 476.2906 46 0.2391 3.9661 4.9429 0.4870 9.2727 0.2196 6.9412 3.7647 0 12 11 12.229 0 2 1 2 0 0 0 2 0 1 0 0 0 0 1 2 3 0 2 1
172 0.4641 0.0019 49.607 31.493 18.114 182.9814 32 0.1562 3.8041 2.5279 0.4176 4.0000 0.3564 17.0000 4.5385 4 9 10 6.037 0 3 1 1 0 0 0 1 2 1 1 0 0 0 0 1 0 0 1 1
173 -0.1193 0.0014 314.234 171.734 142.500 1118.2303 106 0.3491 4.1667 6.4901 0.4983 30.8108 0.2082 14.7826 4.0870 4 15 16 16.712 2 2 0 2 0 0 0 2 0 1 2 4 0 0 0 4 1 0 2 1
174 0.3053 0.3829 219.569 125.374 94.195 746.1869 55 0.2909 3.8737 7.4474 0.5319 9.0000 0.4036 16.7222 4.1111 -1 12 15 20.899 1 0 2 2 2 1 1 0 0 0 1 2 1 0 0 1 1 1 1 1
175 -0.5176 0.9964 512.036 57.097 454.939 1736.7131 212 0.8255 3.9875 9.7458 0.5058 72.7200 0.2503 48.1081 4.4054 -2 10 11 26.589 1 0 1 1 0 2 2 0 0 6 8 1 2 2 4 0 2 0 1 4
176 0.3086 0.0001 53.984 23.793 30.191 228.5691 18 0.0000 4.1054 2.4125 0.6123 0.0000 0.1484 -0.1111 2.8889 0 7 3 5.551 0 0 2 1 0 0 0 1 1 1 0 0 0 0 0 2 1 0 0 0
177 0.3464 0.0303 154.489 80.824 73.665 531.3283 69 0.3333 3.7501 5.4001 0.4787 15.0435 0.3272 40.3500 4.3500 -1 8 8 10.795 1 1 1 0 0 1 2 1 0 1 4 0 1 2 1 0 2 0 1 1
178 0.2163 0.5548 179.047 23.838 155.210 511.2445 44 0.8182 4.0534 5.3674 0.4911 27.7222 0.6672 36.4167 4.0000 1 5 5 12.249 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 1 0 0 0 3
179 0.1008 0.5942 127.255 11.897 115.358 365.3073 33 1.0000 4.1339 3.2415 0.5103 31.6970 0.6380 49.8750 3.8750 1 2 2 8.452 0 0 0 0 0 1 0 1 1 1 0 0 1 0 0 0 0 0 0 3
180 0.0562 0.1366 146.851 52.656 94.195 534.7595 47 0.4043 4.2077 4.9848 0.5724 12.3158 0.2602 29.3077 4.3077 -3 9 8 14.451 1 0 0 3 0 0 0 0 0 0 1 0 0 2 0 3 0 1 2 0
181 0.3526 0.7565 127.214 6.451 120.763 475.9787 29 0.9655 3.9346 4.3911 0.6346 25.3571 0.0313 68.5385 4.4615 0 2 2 9.161 2 0 0 0 0 0 0 0 0 1 4 0 0 2 1 1 0 1 0 1
182 0.2621 0.7163 190.909 76.184 114.725 612.7230 84 0.4524 3.9586 5.7155 0.4443 33.7368 0.6140 14.2500 3.5833 -6 13 12 15.414 1 0 2 2 1 0 5 3 0 0 3 1 0 1 0 2 0 0 1 2
183 0.1196 0.7539 363.301 144.483 218.818 1557.1924 186 0.6183 4.0546 8.5253 0.4939 58.9565 0.4623 43.7273 4.7273 4 14 14 27.736 1 4 0 2 0 0 2 1 3 5 6 1 2 1 0 0 1 0 1 3
184 -0.0177 0.0103 48.524 26.786 21.737 112.4199 22 0.6364 3.8880 1.0943 0.4701 13.0000 0.0922 62.0000 5.7500 0 6 2 3.100 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 4 2
185 0.1233 0.9247 177.961 27.008 150.953 685.1247 109 0.7156 3.9557 5.7191 0.4728 62.1282 0.2475 53.8333 4.7500 3 10 11 12.883 2 2 0 0 0 1 0 1 1 0 4 0 2 2 0 2 0 1 3 3
186 0.2371 0.4594 172.143 64.664 107.479 634.6266 69 0.6232 4.0774 4.7328 0.4822 40.5116 0.3608 18.9474 3.6842 -2 10 8 12.256 2 0 1 3 0 2 1 1 1 1 1 1 0 1 0 0 1 0 0 3
187 -0.1564 0.0001 100.552 45.001 55.551 195.8674 16 0.1875 4.0322 2.1304 0.5570 2.0000 0.4437 18.1111 3.8889 -1 6 2 4.768 0 0 0 2 0 2 0 0 1 1 1 0 0 0 0 0 1 0 0 1
188 0.0816 0.2226 174.689 51.452 123.237 621.1667 58 0.6897 4.0539 4.8488 0.4936 37.3000 0.2494 23.1176 3.8824 -1 7 7 11.203 1 1 1 2 0 0 1 2 0 0 1 1 4 0 0 0 1 0 0 2
189 0.1680 0.6057 219.121 51.519 167.603 806.7778 102 0.5294 3.9523 5.5289 0.4631 48.7778 0.3205 24.0435 3.8261 -1 11 10 12.758 1 1 1 2 0 1 1 3 0 1 1 1 4 0 0 1 2 0 1 2
190 0.0943 0.1817 218.774 87.142 131.631 773.3304 97 0.2990 4.1127 5.0286 0.5006 24.6207 0.3852 33.1500 4.1500 3 8 13 15.044 2 0 0 0 0 0 1 1 2 1 2 2 0 2 2 0 2 0 1 2
191 0.3317 0.3992 111.663 34.375 77.288 413.6525 54 0.5926 3.8510 3.5202 0.4882 31.0000 0.0868 31.8333 4.0833 -1 7 5 9.168 2 0 0 0 0 0 2 1 1 0 0 0 0 0 0 0 1 0 3 2
192 -0.0298 0.0004 124.651 73.931 50.720 354.1623 28 0.2500 4.1133 3.0603 0.5504 6.0000 0.3576 4.1667 3.5833 -1 7 3 6.724 0 0 1 2 0 0 1 2 0 0 2 2 0 0 0 1 0 0 0 1
193 0.2811 0.9937 403.771 155.574 248.197 1482.0200 165 0.5333 3.8904 11.4694 0.4737 50.6364 0.3487 37.1026 4.4359 0 17 21 35.041 3 2 0 2 0 1 3 4 1 3 6 2 1 2 1 1 0 1 4 2
194 -0.0551 0.8676 180.117 61.294 118.823 560.0402 77 0.6494 3.8671 5.2112 0.4321 43.6800 0.2747 39.3684 4.5263 -3 8 11 13.158 1 0 0 3 0 0 1 0 0 4 1 1 2 1 1 1 0 1 1 1
195 -0.0244 0.6848 349.278 132.321 216.957 1347.2512 114 0.5789 3.9840 7.5775 0.5156 43.4545 0.4689 28.5000 4.4333 2 16 17 17.010 2 0 1 3 0 0 1 0 1 4 1 5 2 1 1 1 2 1 1 3
196 0.2395 0.4949 179.013 75.157 103.856 638.7818 79 0.3924 3.8735 4.9233 0.4847 25.2258 0.2483 19.1500 3.7500 -2 9 10 12.640 0 1 0 2 1 1 2 4 1 2 2 0 0 1 1 0 1 0 1 0
197 0.0615 0.9746 319.229 133.591 185.638 993.7579 107 0.3832 4.0179 8.1610 0.4701 33.2683 0.2290 21.1290 4.1290 -4 21 23 21.265 0 0 2 4 0 2 2 0 2 2 2 0 3 2 1 4 2 1 2 0
198 0.2303 0.4265 88.913 24.909 64.004 261.3361 56 0.5714 3.7924 2.8216 0.4628 31.0000 0.0856 34.8333 3.0833 1 3 6 7.293 1 0 1 0 0 0 0 3 1 0 0 0 1 1 0 1 0 0 0 3
199 0.3081 0.8810 165.660 49.331 116.328 553.1890 71 0.8310 3.9831 5.3343 0.4455 45.5254 0.4574 53.4444 4.5000 0 9 6 13.489 2 0 2 0 0 0 0 1 0 1 2 0 1 1 0 0 3 3 1 1
200 0.2709 0.9095 175.834 52.656 123.178 550.9658 67 0.3881 3.8276 5.2009 0.4180 20.8462 0.5093 26.6316 4.2632 1 9 9 12.997 0 0 2 1 0 0 0 1 0 2 1 2 1 1 2 1 1 0 2 2
201 0.3000 0.0367 236.595 111.002 125.593 879.2784 96 0.3333 3.9946 7.1904 0.5431 12.8750 0.3148 26.1818 4.9091 0 17 13 17.385 1 1 1 2 0 0 2 1 2 0 0 1 0 1 0 1 0 2 5 2
202 0.0057 0.0330 429.795 191.893 237.903 1643.3555 177 0.3842 4.0876 8.8544 0.5062 30.5000 0.2526 25.8261 3.4783 -3 6 22 20.152 1 1 0 3 0 0 1 5 0 4 2 0 0 1 2 0 1 0 0 2
203 -0.0289 0.0793 395.338 188.833 206.504 1547.0483 167 0.4431 4.1402 8.9212 0.4883 30.7027 0.1660 29.2857 3.8571 -2 7 13 23.142 1 1 0 3 0 0 1 3 0 3 3 1 0 1 1 0 1 0 0 2
204 -0.0010 0.1064 368.238 162.941 205.297 1476.2089 157 0.4522 4.1431 8.3407 0.5277 36.5634 0.2640 31.1500 3.8500 -1 6 11 20.898 1 1 0 3 0 0 0 3 0 3 2 1 1 1 1 0 1 0 0 2
205 -0.0598 0.0767 430.293 199.636 230.657 1650.5177 184 0.4620 4.0691 8.7821 0.5051 37.0588 0.2517 31.1500 3.8500 -1 6 11 23.926 1 1 0 3 0 0 0 3 0 3 2 1 1 1 1 0 1 0 0 2
206 0.0278 0.0033 82.896 62.366 20.530 203.0365 25 0.4400 3.8296 2.8682 0.4276 10.0000 0.3126 26.8182 5.0909 -1 9 5 6.361 0 1 1 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 4 2
207 0.1199 0.1266 317.552 119.264 198.288 1219.0420 132 0.5682 3.8689 7.7821 0.4804 49.3067 0.2014 32.8485 3.8485 -1 15 10 18.478 2 0 1 2 0 2 0 3 1 1 2 0 1 2 2 3 2 1 3 5
208 0.1201 0.0184 131.584 60.334 71.250 371.4528 62 0.2903 3.9918 3.5431 0.5080 17.0000 0.2293 9.3077 3.5385 2 6 9 8.779 0 1 0 1 0 0 0 2 2 0 0 0 0 2 2 2 0 0 0 1
209 -0.2698 0.1741 287.767 138.120 149.647 960.2054 86 0.5814 3.9656 6.1153 0.4525 43.6000 0.3684 27.4348 4.3913 -1 12 15 13.395 2 0 1 3 0 0 1 0 0 4 0 3 2 1 1 1 1 1 1 1
210 -0.0095 0.0001 99.585 71.810 27.775 317.1443 29 0.0690 3.8682 3.3292 0.4511 1.0000 0.2797 7.4286 3.5714 0 5 8 6.434 1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 2 0 1 0
211 -0.0153 0.9693 274.267 72.297 201.970 822.1197 120 0.4333 3.8784 6.9364 0.4502 27.8846 0.3528 19.4545 4.2273 0 13 18 18.767 1 1 2 1 1 1 2 2 1 1 1 1 2 0 1 1 0 2 1 0
212 -0.0343 0.8499 259.152 76.583 182.569 837.1160 103 0.4660 3.8398 6.5194 0.4581 28.5000 0.3918 14.6190 4.1429 0 13 14 16.766 1 1 2 2 1 1 1 2 1 1 0 1 2 0 1 1 0 2 1 0
213 0.1956 0.4381 254.758 87.076 167.682 905.1996 115 0.6609 3.9121 6.7383 0.4469 59.5526 0.4060 34.2963 4.3704 0 13 14 15.135 0 1 3 2 0 0 1 1 1 4 2 1 1 2 1 1 1 0 2 3
214 0.4491 1.0000 513.165 90.357 422.808 1970.5284 298 0.7584 4.0606 13.7534 0.5130 71.4779 0.3092 62.4667 4.7000 5 9 26 39.440 3 1 0 0 0 0 0 1 3 1 9 1 3 2 0 1 0 1 2 2
215 0.2207 0.0223 182.658 60.688 121.970 663.0678 81 0.3457 3.9689 5.8670 0.5178 13.7143 0.4126 5.6667 3.8889 3 9 13 11.510 0 2 0 2 0 2 0 4 1 0 2 2 1 0 1 0 0 0 0 1
216 0.0684 0.0020 84.614 39.932 44.682 329.2733 38 0.2368 4.0641 3.2301 0.5860 8.0000 0.2817 3.7000 3.0000 0 4 6 8.267 0 0 0 1 0 2 0 3 1 0 0 0 1 0 1 0 0 0 0 1
217 0.2122 0.0058 81.897 33.591 48.305 229.8588 25 0.4400 3.9786 2.2303 0.4957 10.0000 0.2992 14.4000 4.3000 3 10 5 5.067 0 0 1 0 0 2 0 0 3 0 0 0 0 0 0 1 1 1 1 0
218 0.3253 0.6094 132.460 47.609 84.851 475.7584 42 0.5476 3.9985 4.2477 0.4479 22.0000 0.1538 29.9375 3.7500 -1 7 6 12.417 1 0 2 2 0 0 0 1 0 1 2 1 1 1 0 1 1 0 0 2
219 0.1171 0.3820 212.186 58.501 153.685 714.3301 101 0.7921 3.9688 5.2635 0.4456 68.8000 0.5840 30.9444 4.0556 2 8 7 10.990 0 1 1 1 0 0 1 2 2 2 1 1 1 1 0 1 0 0 0 3
220 0.1598 0.7752 155.929 59.240 96.689 507.3125 44 0.4773 3.9808 4.8608 0.4815 19.7143 0.2851 36.4000 3.7333 -1 5 12 12.169 3 1 1 1 0 0 1 1 0 0 4 0 1 0 0 0 1 0 0 1
221 0.3116 0.6074 134.899 22.589 112.309 467.8085 57 0.6842 3.9234 4.1335 0.4851 36.0513 0.0962 62.6250 4.5625 1 4 5 8.813 1 1 0 1 0 0 0 0 1 2 5 0 1 1 0 0 1 0 0 2
222 0.0457 0.1452 146.720 45.200 101.520 412.6435 31 0.4516 3.9991 3.9975 0.4887 12.7143 0.4129 24.9000 3.9000 3 5 6 10.098 0 0 0 0 2 0 0 2 1 0 1 2 0 0 0 1 0 1 0 0
223 0.0083 0.5193 273.708 115.509 158.199 802.7859 149 0.5839 4.0092 6.1982 0.4718 65.9770 0.2738 -14.0000 2.7692 -2 7 17 16.716 0 0 0 2 0 2 1 1 1 0 0 0 0 0 2 0 0 0 1 0
224 -0.0988 0.0620 366.027 183.675 182.352 1376.9381 162 0.4815 3.9761 7.7373 0.4716 46.0513 0.3191 3.5909 3.3636 -1 11 20 19.573 2 1 0 2 0 2 1 2 1 0 0 0 0 1 3 0 1 0 3 0
225 -0.1834 0.2526 296.409 149.078 147.331 902.3162 126 0.4524 3.9222 6.8664 0.4679 43.5789 0.2466 -12.2000 3.0667 -1 9 20 20.209 0 1 0 2 0 2 1 1 1 0 0 0 0 0 2 0 1 0 1 0
